year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths,unit,note
2018,28,25-06-2018,,Assam,Jorhat,Japanese Encephalitis,Reported Late,1,1,"cases in absolute number, deaths in absolute number",
2018,28,25-06-2017,,Assam,Lakhimpur,Fever,Reported Late,28,0,"cases in absolute number, deaths in absolute number",
2018,28,10-06-2018,,Bihar,Muzaffarpur,Acute Encephalitic Syndrome,Reported Late,5,2,"cases in absolute number, deaths in absolute number",
2018,28,07-07-2018,13-07-2018,Chhattisgarh,Bemetara,DVD,Reported in Same Week,30,0,"cases in absolute number, deaths in absolute number",
2018,28,13-07-2018,13-07-2018,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Acute Diarrheal Disease,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2018,28,13-07-2018,13-07-2018,Dadra and Nagar Haveli,Dadra and Nagar Haveli,Cholera,Reported in Same Week,3,0,"cases in absolute number, deaths in absolute number",
2018,28,14-07-2018,16-07-2018,Gujarat,Narmada,Acute Diarrheal Disease,Reported in Same Week,31,0,"cases in absolute number, deaths in absolute number",
2018,28,14-07-2018,16-07-2018,Gujarat,Vadodara,Cholera,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2018,28,08-07-2018,16-07-2018,Gujarat,Anand,Cholera,Reported in Same Week,31,0,"cases in absolute number, deaths in absolute number",
2018,28,09-07-2018,16-07-2018,Himachal Pradesh,Kangra,Acute Diarrheal Disease,Reported in Same Week,56,0,"cases in absolute number, deaths in absolute number",
2018,28,04-07-2018,,Himachal Pradesh,Mandi,Acute Diarrheal Disease,Reported Late,92,0,"cases in absolute number, deaths in absolute number",
2018,28,20-06-2018,,Himachal Pradesh,Bilaspur,Dengue,Under Survelliance,341,0,"cases in absolute number, deaths in absolute number",
2018,28,16-07-2018,16-07-2018,Jammu and Kashmir,Anantnag,Measles,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2018,28,13-07-2018,13-07-2018,Jammu and Kashmir,Anantnag,Chickenpox,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2018,28,11-07-2018,14-07-2018,Jammu and Kashmir,Kulgam,Measles,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2018,28,11-07-2018,13-07-2018,Jharkhand,Khunti,Measles,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2018,28,13-07-2018,13-07-2018,Karnataka,Kolar,Food Poisoning,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2018,28,12-07-2018,13-07-2018,Karnataka,Chamarajanagara,Mumps,Reported in Same Week,32,0,"cases in absolute number, deaths in absolute number",
2018,28,09-07-2018,09-07-2018,Karnataka,Haveri,Chikungunya,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2018,28,09-07-2018,09-07-2018,Karnataka,Yadgir,Diphtheria,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2018,28,09-07-2018,09-07-2018,Karnataka,Udupi,Melioidosis,Reported in Same Week,1,0,"cases in absolute number, deaths in absolute number",
2018,28,12-07-2018,13-07-2018,Madhya Pradesh,Datia,Food Poisoning,Reported in Same Week,70,0,"cases in absolute number, deaths in absolute number",
2018,28,11-07-2018,14-07-2018,Madhya Pradesh,Sheopur,Measles,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2018,28,12-07-2018,14-07-2018,Maharashtra,Raigad,Acute Diarrheal Disease,Reported in Same Week,50,0,"cases in absolute number, deaths in absolute number",
2018,28,10-07-2018,13-07-2018,Maharashtra,Nashik,Acute Diarrheal Disease,Reported in Same Week,61,0,"cases in absolute number, deaths in absolute number",
2018,28,09-07-2018,13-07-2018,Maharashtra,Kohlapur,Hand Foot and Mouth Disease,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2018,28,08-07-2018,,Maharashtra,Nashik,Gastroenteritis,Under Survelliance,186,0,"cases in absolute number, deaths in absolute number",
2018,28,04-07-2018,13-07-2018,Maharashtra,Latur,Food Poisoning,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2018,28,29-06-2018,13-07-2018,Maharashtra,Bhandara,Acute Encephalitic Syndrome,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2018,28,14-07-2018,15-07-2018,Odisha,Kalahandi,Acute Diarrheal Disease,Reported in Same Week,9,1,"cases in absolute number, deaths in absolute number",
2018,28,14-07-2018,17-07-2018,Punjab,Firozepur,Acute Diarrheal Disease,Reported in Same Week,59,0,"cases in absolute number, deaths in absolute number",
2018,28,14-07-2018,14-07-2018,Punjab,Moga,Acute Diarrheal Disease,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2018,28,09-07-2018,09-07-2018,Punjab,Kapurthala,Acute Diarrheal Disease,Reported in Same Week,54,0,"cases in absolute number, deaths in absolute number",
2018,28,14-07-2018,16-07-2018,Rajasthan,Dausa,Food Poisoning,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2018,28,12-07-2018,15-07-2018,Rajasthan,Pali,Acute Diarrheal Disease,Reported in Same Week,130,0,"cases in absolute number, deaths in absolute number",
2018,28,09-07-2018,12-07-2018,Tamil Nadu,Dindigul,Leishmaniasis,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2018,28,09-07-2018,10-07-2018,Tamil Nadu,Villupuram,Acute Diarrheal Disease,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2018,28,06-07-2018,12-07-2018,Tamil Nadu,Ramanathapuram,Hepatitis A,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2018,28,25-06-2018,,Tamil Nadu,Madurai,Leishmaniasis,Reported Late,23,0,"cases in absolute number, deaths in absolute number",
2018,28,08-07-2018,15-07-2018,Telangana,Suryapet,Dengue,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2018,27,01-07-2018,04-07-2018,Assam,Dhemaji,Japanese Encephalitis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2018,27,25-06-2018,03-07-2018,Assam,Jorhat,Japanese Encephalitis,Reported in Same Week,2,1,"cases in absolute number, deaths in absolute number",
2018,27,20-06-2018,04-07-2018,Assam,Marigaon,Japanese Encephalitis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2018,27,26-06-2018,,Bihar,Nawada,Neonatal Tetanus,Reported Late,1,0,"cases in absolute number, deaths in absolute number",
2018,27,14-06-2018,,Bihar,West Champaran,Measles,Reported Late,12,0,"cases in absolute number, deaths in absolute number",
2018,27,29-06-2018,02-07-2018,Chhattisgarh,Raigarh,Gastroenteritis,Reported in Same Week,49,0,"cases in absolute number, deaths in absolute number",
2018,27,04-07-2018,04-07-2018,Gujarat,Vadodara,Cholera,Reported in Same Week,107,1,"cases in absolute number, deaths in absolute number",
2018,27,03-07-2018,04-07-2018,Gujarat,Navsari,Acute Diarrheal Disease,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2018,27,02-07-2018,02-07-2018,Gujarat,Surendranagar,Hepatitis,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2018,27,18-06-2018,,Gujarat,Bhavnagar,Acute Diarrheal Disease,Reported Late,103,0,"cases in absolute number, deaths in absolute number",
2018,27,30-06-2018,02-07-2018,Jammu and Kashmir,Ganderbal,Chickenpox,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2018,27,30-06-2018,02-07-2018,Jharkhand,Simdega,Food Poisoning,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2018,27,15-06-2018,,Jharkhand,Simdega,Chickenpox,Reported Late,10,0,"cases in absolute number, deaths in absolute number",
2018,27,03-07-2018,03-07-2018,Karnataka,Haveri,Chikungunya,Reported in Same Week,50,0,"cases in absolute number, deaths in absolute number",
2018,27,02-07-2018,04-07-2018,Karnataka,Chikkamagaluru,Filariasis,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2018,27,05-07-2018,09-07-2018,Kerala,Wayanad,Food Poisoning,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2018,27,01-07-2018,09-07-2018,Kerala,Wayanad,Food Poisoning,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2018,27,25-03-2018,,Kerala,Malappuram,Hepatitis A,Reported Late,31,0,"cases in absolute number, deaths in absolute number",
2018,27,02-07-2018,04-07-2018,Madhya Pradesh,Sheopur,Viral Fever,Reported in Same Week,6,2,"cases in absolute number, deaths in absolute number",
2018,27,25-06-2018,,Madhya Pradesh,Khargone,Acute Diarrheal Disease,Reported Late,57,0,"cases in absolute number, deaths in absolute number",
2018,27,08-07-2018,10-07-2018,Maharashtra,Nashik,Acute Diarrheal Disease,Reported in Same Week,75,0,"cases in absolute number, deaths in absolute number",
2018,27,26-06-2018,,Maharashtra,Yavatmal,Cholera,Reported Late,3,0,"cases in absolute number, deaths in absolute number",
2018,27,25-06-2018,,Maharashtra,Sangli,Dengue,Reported Late,10,1,"cases in absolute number, deaths in absolute number",
2018,27,13-06-2018,,Maharashtra,Kohlapur,Dengue,Reported Late,69,0,"cases in absolute number, deaths in absolute number",
2018,27,08-06-2018,,Maharashtra,Nashik,Chikungunya,Reported Late,28,0,"cases in absolute number, deaths in absolute number",
2018,27,08-06-2018,,Maharashtra,Satara,Dengue,Reported Late,26,0,"cases in absolute number, deaths in absolute number",
2018,27,05-05-2018,,Maharashtra,Nashik,Chikungunya,Reported Late,137,0,"cases in absolute number, deaths in absolute number",
2018,27,14-04-2018,,Maharashtra,Pune,Chikungunya,Reported Late,18,0,"cases in absolute number, deaths in absolute number",
2018,27,27-06-2018,02-07-2018,Mizoram,Lunglei,Scrub Typhus,Reported in Same Week,112,1,"cases in absolute number, deaths in absolute number",
2018,27,05-07-2018,05-07-2018,Punjab,S.A.S Nagar,Acute Diarrheal Disease,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2018,27,06-07-2018,09-07-2018,Rajasthan,Dholpur,Acute Diarrheal Disease,Reported in Same Week,28,0,"cases in absolute number, deaths in absolute number",
2018,27,05-07-2018,06-07-2018,Tamil Nadu,Madurai,Chikungunya,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2018,27,05-07-2018,05-07-2018,Tamil Nadu,Virudhunagar,Chikungunya,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2018,27,05-07-2018,05-07-2018,Tamil Nadu,Perambalur,Food Poisoning,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2018,27,02-07-2018,05-07-2018,Tamil Nadu,Thiruvarur,Food Poisoning,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2018,27,02-07-2018,05-07-2018,Tamil Nadu,Dindigul,Leishmaniasis,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2018,27,02-07-2018,02-07-2018,Tamil Nadu,Ramanathapuram,Chikungunya,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2018,27,04-07-2018,08-07-2018,Telangana,Adilabad,Acute Diarrheal Disease,Reported in Same Week,17,2,"cases in absolute number, deaths in absolute number",
2018,26,22-06-2018,26-06-2018,Assam,Dibrugarh,Mushroom Poisoning,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2018,26,20-06-2018,,Assam,Tinsukia,Dysentery,Reported Late,20,0,"cases in absolute number, deaths in absolute number",
2018,26,04-06-2018,,Assam,Kamrup Metro,Chickenpox,Reported Late,27,0,"cases in absolute number, deaths in absolute number",
2018,26,12-06-2018,29-06-2018,Bihar,Muzaffarpur,Acute Encephalitic Syndrome,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2018,26,26-06-2018,27-06-2018,Gujarat,Gandhinagar,Hepatitis,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number","cases: Village Kunjaratol, SC Mahisha PHC Madhepur"
2018,26,28-06-2018,29-06-2018,Jammu and Kashmir,Kupwara,Mumps,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2018,26,23-06-2018,27-06-2018,Jammu and Kashmir,Srinagar,Chickenpox,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number","cases: Village Sadipur & Hakikatpur, CHC Ranashwar"
2018,26,26-06-2018,28-06-2018,Jharkhand,Dhanbad,Measles,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2018,26,20-06-2018,,Jharkhand,Dhanbad,Acute Diarrheal Disease,Reported Late,45,0,"cases in absolute number, deaths in absolute number",
2018,26,15-04-2018,,Jharkhand,East Singhbhum,Chickenpox,Reported Late,26,0,"cases in absolute number, deaths in absolute number",
2018,26,29-06-2018,30-06-2018,Karnataka,Bagalkote,Salmonellosis,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
2018,26,28-06-2018,28-06-2018,Karnataka,Kolar,Food Poisoning,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2018,26,25-06-2018,26-06-2018,Karnataka,Davangere,Food Poisoning,Reported in Same Week,50,0,"cases in absolute number, deaths in absolute number",
2018,26,18-06-2018,,Karnataka,Chikkamagaluru,Dengue,Reported Late,21,0,"cases in absolute number, deaths in absolute number",
2018,26,15-06-2018,,Kerala,Kannur,Hepatitis A,Reported Late,37,0,"cases in absolute number, deaths in absolute number",
2018,26,30-05-2018,,Kerala,Thiruvananthapuram,Chickenpox,Reported Late,14,0,"cases in absolute number, deaths in absolute number",
2018,26,22-01-2018,,Kerala,Thrissur,Chickenpox,Reported Late,45,0,"cases in absolute number, deaths in absolute number",
2018,26,29-06-2018,30-06-2018,Madhya Pradesh,Mandla,Acute Diarrheal Disease,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2018,26,23-06-2018,26-06-2018,Madhya Pradesh,Bhopal,Cholera,Reported in Same Week,19,1,"cases in absolute number, deaths in absolute number",
2018,26,23-06-2018,25-06-2018,Madhya Pradesh,Khargone,Acute Diarrheal Disease,Reported in Same Week,34,0,"cases in absolute number, deaths in absolute number",
2018,26,20-06-2018,,Madhya Pradesh,Badwani,Measles,Reported Late,15,0,"cases in absolute number, deaths in absolute number",
2018,26,19-06-2018,,Madhya Pradesh,Badwani,Acute Diarrheal Disease,Reported Late,36,0,"cases in absolute number, deaths in absolute number",
2018,26,13-06-2018,,Madhya Pradesh,Badwani,Pertussis,Reported Late,5,0,"cases in absolute number, deaths in absolute number",
2018,26,28-05-2018,,Madhya Pradesh,Vidisha,Japanese Encephalitis,Reported Late,1,1,"cases in absolute number, deaths in absolute number",
2018,26,29-06-2018,01-07-2018,Maharashtra,Thane,Dengue,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2018,26,27-06-2018,28-06-2018,Maharashtra,Amravati,Acute Diarrheal Disease,Reported in Same Week,32,0,"cases in absolute number, deaths in absolute number",
2018,26,27-06-2018,27-06-2018,Maharashtra,Akola,Acute Diarrheal Disease,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2018,26,25-06-2018,26-06-2018,Maharashtra,Palaghar,Dengue,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2018,26,21-06-2018,25-06-2018,Maharashtra,Amravati,Cholera,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2018,26,05-06-2018,,Odisha,Jajpur,Hepatitis,Reported Late,19,0,"cases in absolute number, deaths in absolute number",
2018,26,25-06-2018,26-06-2018,Punjab,Jalandhar,Hepatitis E,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2018,26,29-06-2018,02-07-2018,Telangana,Adilabad,Food Poisoning,Reported in Same Week,51,0,"cases in absolute number, deaths in absolute number",
2018,26,14-06-2018,,Tripura,Gomati,Measles,Reported Late,10,0,"cases in absolute number, deaths in absolute number",
2018,25,23-06-2018,24-06-2018,Andhra Pradesh,Chittoor,Food Poisoning,Reported in Same Week,81,0,"cases in absolute number, deaths in absolute number",
2018,25,21-06-2018,22-06-2018,Assam,Udalguri,Malaria,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2018,25,18-06-2018,19-06-2018,Assam,Dibrugarh,Dengue,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2018,25,13-06-2018,,Assam,Lakhimpur,Measles,Reported Late,5,0,"cases in absolute number, deaths in absolute number",
2018,25,19-06-2018,20-06-2018,Bihar,Arwal,Food Poisoning,Reported in Same Week,33,0,"cases in absolute number, deaths in absolute number",
2018,25,13-06-2018,,Bihar,Nawada,Kala Azar,Reported Late,11,0,"cases in absolute number, deaths in absolute number",
2018,25,11-06-2018,,Bihar,Nawada,Measles,Reported Late,12,0,"cases in absolute number, deaths in absolute number",
2018,25,10-06-2018,,Bihar,West Champaran,Measles,Reported Late,8,0,"cases in absolute number, deaths in absolute number",
2018,25,07-06-2018,,Bihar,Muzaffarpur,Measles,Reported Late,23,0,"cases in absolute number, deaths in absolute number",
2018,25,04-06-2018,,Bihar,Begusarai,Chickenpox,Reported Late,24,0,"cases in absolute number, deaths in absolute number",
2018,25,30-05-2018,,Bihar,Nalanda,Chickenpox,Reported Late,14,0,"cases in absolute number, deaths in absolute number",
2018,25,12-06-2018,,Chhattisgarh,Bemetara,Acute Diarrheal Disease,Reported Late,24,0,"cases in absolute number, deaths in absolute number",
2018,25,20-06-2018,22-06-2018,Gujarat,Surat,Acute Diarrheal Disease,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2018,25,19-06-2018,24-06-2018,Haryana,Yamuna Nagar,Acute Diarrheal Disease,Reported in Same Week,99,0,"cases in absolute number, deaths in absolute number",
2018,25,20-06-2018,20-06-2018,Himachal Pradesh,Bilaspur,Dengue,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2018,25,20-06-2018,23-06-2018,Jammu and Kashmir,Baramulla,Jaundice,Reported in Same Week,49,0,"cases in absolute number, deaths in absolute number",
2018,25,20-06-2018,23-06-2018,Jammu and Kashmir,Baramulla,Hepatitis A,Reported in Same Week,49,0,"cases in absolute number, deaths in absolute number",
2018,25,19-06-2018,21-06-2018,Jammu and Kashmir,Kulgam,Acute Diarrheal Disease,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2018,25,16-06-2018,18-06-2018,Jammu and Kashmir,Bandipora,Food Poisoning,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2018,25,13-06-2018,,Jammu and Kashmir,Srinagar,Mumps,Reported Late,14,0,"cases in absolute number, deaths in absolute number",
2018,25,10-06-2018,,Jammu and Kashmir,Udhampur,Acute Diarrheal Disease,Reported Late,12,0,"cases in absolute number, deaths in absolute number",
2018,25,06-06-2018,,Jammu and Kashmir,Udhampur,Jaundice,Reported Late,11,0,"cases in absolute number, deaths in absolute number",
2018,25,21-06-2018,22-06-2018,Jharkhand,West Singhbhum,Food Poisoning,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2018,25,17-06-2018,20-06-2018,Jharkhand,West Singhbhum,Acute Diarrheal Disease,Reported in Same Week,13,0,"cases in absolute number, deaths in absolute number",
2018,25,22-06-2018,22-06-2018,Karnataka,Shivamogga,Chikungunya,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2018,25,21-06-2018,22-06-2018,Karnataka,Tumakuru,Food Poisoning,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2018,25,20-06-2018,20-06-2018,Karnataka,Belagavi,Food Poisoning,Reported in Same Week,60,0,"cases in absolute number, deaths in absolute number",
2018,25,20-06-2018,20-06-2018,Karnataka,Bijapur,Chikungunya,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2018,25,19-06-2018,19-06-2018,Karnataka,Dharwad,Chikungunya,Reported in Same Week,43,0,"cases in absolute number, deaths in absolute number",
2018,25,14-06-2018,20-06-2018,Karnataka,Udupi,Malaria,Reported in Same Week,57,0,"cases in absolute number, deaths in absolute number",
2018,25,05-06-2018,,Madhya Pradesh,Panna,Acute Diarrheal Disease,Reported Late,27,1,"cases in absolute number, deaths in absolute number",
2018,25,21-06-2018,22-06-2018,Maharashtra,Kohlapur,Acute Diarrheal Disease,Reported in Same Week,45,0,"cases in absolute number, deaths in absolute number",
2018,25,19-06-2018,20-06-2018,Maharashtra,Raigad,Food Poisoning,Reported in Same Week,88,5,"cases in absolute number, deaths in absolute number",
2018,25,17-06-2018,21-06-2018,Maharashtra,Jalna,Acute Diarrheal Disease,Reported in Same Week,62,0,"cases in absolute number, deaths in absolute number",
2018,25,10-06-2018,,Maharashtra,Kohlapur,Dengue,Reported Late,5,1,"cases in absolute number, deaths in absolute number",
2018,25,19-05-2018,,Maharashtra,Sholapur,Dengue,Reported Late,7,1,"cases in absolute number, deaths in absolute number",
2018,25,19-06-2018,23-06-2018,Odisha,Koraput,Acute Diarrheal Disease,Reported in Same Week,40,0,"cases in absolute number, deaths in absolute number",
2018,25,18-06-2018,18-06-2018,Punjab,Ludhiana,Acute Diarrheal Disease,Reported in Same Week,75,1,"cases in absolute number, deaths in absolute number",
2018,25,14-05-2018,,Rajasthan,Jaipur,Food Poisoning,Reported Late,10,0,"cases in absolute number, deaths in absolute number",
2018,25,22-06-2018,23-06-2018,Tamil Nadu,Tiruvannamalai,Food Poisoning,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2018,25,21-06-2018,25-06-2018,Tamil Nadu,Theni,Chikungunya,Reported in Same Week,28,0,"cases in absolute number, deaths in absolute number",
2018,25,18-06-2018,23-06-2018,Uttar Pradesh,Chandauli,Measles,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2018,25,15-06-2018,19-06-2018,Uttar Pradesh,Siddharth Nagar,Measles,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2018,25,11-06-2018,,Uttar Pradesh,Hardoi,Measles,Reported Late,9,0,"cases in absolute number, deaths in absolute number",
2018,25,11-06-2018,,Uttar Pradesh,Bahraich,Measles,Reported Late,6,0,"cases in absolute number, deaths in absolute number",
2018,25,07-06-2018,,Uttar Pradesh,Chandauli,Measles,Reported Late,9,0,"cases in absolute number, deaths in absolute number",
2018,25,04-06-2018,,Uttar Pradesh,Bahraich,Measles,Reported Late,8,0,"cases in absolute number, deaths in absolute number",
2018,25,06-04-2018,,Uttar Pradesh,Sant Ravi Das Nagar,Measles,Reported Late,11,4,"cases in absolute number, deaths in absolute number",
2018,25,25-03-2018,,Uttar Pradesh,Sant Ravi Das Nagar,Measles,Reported Late,19,1,"cases in absolute number, deaths in absolute number",
2018,25,20-03-2018,,Uttar Pradesh,Sant Ravi Das Nagar,Measles,Reported Late,9,1,"cases in absolute number, deaths in absolute number",
2018,25,03-03-2018,,Uttar Pradesh,Sant Ravi Das Nagar,Measles,Reported Late,15,0,"cases in absolute number, deaths in absolute number",
2018,24,14-06-2018,17-06-2018,Andhra Pradesh,Guntur,Acute Diarrheal Disease,Reported in Same Week,53,0,"cases in absolute number, deaths in absolute number",
2018,24,14-06-2018,14-06-2018,Assam,Sivasagar,Acute Diarrheal Disease,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2018,24,11-06-2018,15-06-2018,Assam,Jorhat,Malaria,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2018,24,11-06-2018,13-06-2018,Assam,Nalbari,Shigellosis,Reported in Same Week,145,0,"cases in absolute number, deaths in absolute number",
2018,24,11-06-2018,13-06-2018,Assam,Bongaigaon,Measles,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2018,24,08-06-2018,12-06-2018,Assam,Nagaon,Fever,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2018,24,05-06-2018,,Assam,Sonitpur,Measles,Reported Late,10,0,"cases in absolute number, deaths in absolute number",
2018,24,03-06-2018,,Assam,Lakhimpur,Acute Diarrheal Disease,Reported Late,49,0,"cases in absolute number, deaths in absolute number",
2018,24,13-06-2018,18-06-2018,Bihar,Goapalganj,Chickenpox,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2018,24,12-06-2018,12-06-2018,Bihar,Vaishali,Acute Diarrheal Disease,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2018,24,09-06-2018,14-06-2018,Bihar,Madhepura,Chickenpox,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2018,24,07-06-2018,12-06-2018,Bihar,Nawada,Measles,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2018,24,01-06-2018,,Bihar,Madhepura,Measles,Reported Late,20,0,"cases in absolute number, deaths in absolute number",
2018,24,28-05-2018,,Bihar,Madhubani,Chickenpox,Reported Late,10,0,"cases in absolute number, deaths in absolute number",
2018,24,16-06-2018,20-06-2018,Chandigarh,Chandigarh,Acute Diarrheal Disease,Reported in Same Week,141,0,"cases in absolute number, deaths in absolute number",
2018,24,03-06-2018,,Chhattisgarh,Jangir,Acute Diarrheal Disease,Reported Late,22,0,"cases in absolute number, deaths in absolute number",
2018,24,29-05-2018,,Chhattisgarh,Jangir,Acute Diarrheal Disease,Reported Late,16,0,"cases in absolute number, deaths in absolute number",
2018,24,05-06-2018,,Goa,North Goa,Dengue,Previous Week Follow up,43,0,"cases in absolute number, deaths in absolute number",
2018,24,09-06-2018,,Haryana,Fatehabad,Acute Diarrheal Disease,Previous Week Follow up,152,1,"cases in absolute number, deaths in absolute number",
2018,24,08-05-2018,,Himachal Pradesh,Kangra,Acute Diarrheal Disease,Previous Week Follow up,498,0,"cases in absolute number, deaths in absolute number",
2018,24,07-06-2018,13-06-2018,Jharkhand,Jamtara,Acute Diarrheal Disease,Reported in Same Week,125,0,"cases in absolute number, deaths in absolute number",
2018,24,03-06-2018,,Jharkhand,East Singhbhum,Chickenpox,Reported Late,9,0,"cases in absolute number, deaths in absolute number",
2018,24,16-06-2018,16-06-2018,Karnataka,Tumakuru,Food Poisoning,Reported in Same Week,108,0,"cases in absolute number, deaths in absolute number",
2018,24,13-06-2018,13-06-2018,Karnataka,Chikkamagaluru,Acute Diarrheal Disease,Reported in Same Week,30,0,"cases in absolute number, deaths in absolute number",
2018,24,12-06-2018,13-06-2018,Karnataka,Kalaburagi,Acute Diarrheal Disease,Reported in Same Week,50,0,"cases in absolute number, deaths in absolute number",
2018,24,12-06-2018,13-06-2018,Karnataka,Belagavi,Shigellosis,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2018,24,05-06-2018,,Karnataka,Ramanagara,Chikungunya,Reported Late,52,0,"cases in absolute number, deaths in absolute number",
2018,24,18-06-2018,19-06-2018,Kerala,Thiruvananthapuram,Food Poisoning,Reported in Same Week,58,0,"cases in absolute number, deaths in absolute number",
2018,24,01-06-2018,19-06-2018,Kerala,Kasaragod,Dengue,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2018,24,07-05-2018,,Kerala,Pathanamthitta,Dengue,Reported Late,9,0,"cases in absolute number, deaths in absolute number",
2018,24,05-05-2018,,Kerala,Ernakulam,Dengue,Reported Late,24,2,"cases in absolute number, deaths in absolute number",
2018,24,15-06-2018,17-06-2018,Madhya Pradesh,Khargone,Acute Diarrheal Disease,Reported in Same Week,48,0,"cases in absolute number, deaths in absolute number",
2018,24,15-06-2018,17-06-2018,Madhya Pradesh,Alirajpur,Measles,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2018,24,14-06-2018,15-06-2018,Maharashtra,Akola,Measles,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2018,24,04-06-2018,,Maharashtra,Nanded,Acute Diarrheal Disease,Reported Late,38,0,"cases in absolute number, deaths in absolute number",
2018,24,23-05-2018,,Maharashtra,Gadchiroli,Japanese Encephalitis,Reported Late,3,2,"cases in absolute number, deaths in absolute number",
2018,24,19-05-2018,,Maharashtra,Sangli,Dengue,Reported Late,14,0,"cases in absolute number, deaths in absolute number",
